data,open,hight,low,close,volume
2017-07-23 02:45:00,2831.899,2831.900,2792.781,2800.000,2812.480
2017-07-23 02:50:00,2797.670,2802.007,2775.008,2801.636,2786.550
2017-07-23 02:55:00,2801.636,2801.636,2781.001,2781.001,2787.203
2017-07-23 03:00:00,2795.000,2797.226,2781.001,2796.443,2784.061
2017-07-23 03:05:00,2799.240,2808.090,2796.204,2802.291,2800.273
2017-07-23 03:10:00,2802.014,2809.993,2794.979,2794.979,2798.962
2017-07-23 03:15:00,2794.970,2794.972,2783.121,2786.804,2788.414
2017-07-23 03:20:00,2786.803,2786.805,2780.000,2780.497,2781.121
2017-07-23 03:25:00,2780.020,2792.594,2780.020,2781.100,2784.239
2017-07-23 03:30:00,2781.100,2786.357,2781.100,2781.292,2781.555
2017-07-23 03:35:00,2781.292,2798.500,2781.292,2798.500,2793.485
2017-07-23 03:40:00,2798.495,2798.495,2789.310,2791.245,2790.773
2017-07-23 03:45:00,2791.245,2795.776,2778.911,2780.378,2783.312
2017-07-23 03:50:00,2780.340,2788.621,2779.894,2785.000,2783.201
2017-07-23 03:55:00,2784.999,2786.566,2775.000,2775.000,2784.273
2017-07-23 04:00:00,2775.000,2778.509,2775.000,2776.511,2775.591
2017-07-23 04:05:00,2779.859,2779.859,2773.560,2773.560,2776.237
2017-07-23 04:10:00,2773.560,2776.150,2773.560,2776.129,2774.663
2017-07-23 04:15:00,2776.120,2776.120,2762.630,2767.170,2768.830
2017-07-23 04:20:00,2770.252,2770.252,2764.046,2764.050,2766.093
2017-07-23 04:25:00,2764.127,2767.100,2759.200,2759.201,2763.139
2017-07-23 04:30:00,2759.201,2768.136,2756.100,2767.096,2759.290
2017-07-23 04:35:00,2767.095,2771.214,2756.221,2760.320,2761.989
2017-07-23 04:40:00,2761.910,2765.000,2761.889,2764.610,2763.790
2017-07-23 04:45:00,2764.610,2764.610,2754.640,2754.642,2758.404
2017-07-23 04:50:00,2753.210,2755.677,2749.040,2752.650,2751.065
2017-07-23 04:55:00,2752.648,2752.649,2733.310,2736.877,2740.855
2017-07-23 05:00:00,2736.444,2759.999,2730.000,2759.999,2734.553
2017-07-23 05:05:00,2751.742,2755.713,2745.000,2749.082,2750.124
2017-07-23 05:10:00,2748.913,2764.352,2747.444,2760.027,2762.105
2017-07-23 05:15:00,2760.027,2764.341,2754.971,2755.001,2758.125
2017-07-23 05:20:00,2755.001,2758.125,2745.000,2749.810,2754.660
2017-07-23 05:25:00,2750.512,2754.975,2749.810,2749.810,2750.627
2017-07-23 05:30:00,2749.566,2749.566,2730.012,2733.000,2738.011
2017-07-23 05:35:00,2733.000,2739.713,2733.000,2738.469,2736.861
2017-07-23 05:40:00,2738.469,2755.457,2738.441,2749.079,2743.943
2017-07-23 05:45:00,2748.000,2748.010,2744.197,2744.197,2747.070
2017-07-23 05:50:00,2744.198,2745.000,2736.144,2744.179,2740.940
2017-07-23 05:55:00,2744.997,2751.000,2741.488,2743.000,2746.006
2017-07-23 06:00:00,2742.971,2751.500,2741.454,2747.884,2747.984
2017-07-23 06:05:00,2747.884,2770.629,2747.884,2760.073,2760.110
2017-07-23 06:10:00,2760.073,2770.630,2760.070,2769.426,2765.395
2017-07-23 06:15:00,2770.628,2775.000,2769.810,2771.520,2771.811
2017-07-23 06:20:00,2771.474,2771.474,2760.000,2760.000,2767.777
2017-07-23 06:25:00,2760.615,2765.867,2760.000,2763.360,2762.378
2017-07-23 06:30:00,2762.611,2765.853,2761.071,2763.429,2762.628
2017-07-23 06:35:00,2764.300,2771.571,2761.070,2761.072,2767.884
2017-07-23 06:40:00,2761.070,2761.070,2750.997,2750.997,2756.889
2017-07-23 06:45:00,2750.997,2764.980,2750.997,2764.734,2757.681
2017-07-23 06:50:00,2761.210,2761.210,2755.000,2755.001,2756.768
2017-07-23 06:55:00,2755.000,2756.876,2749.890,2752.233,2753.848
2017-07-23 07:00:00,2752.230,2752.230,2747.884,2749.890,2750.056
2017-07-23 07:05:00,2749.889,2749.890,2736.140,2740.000,2745.983
2017-07-23 07:10:00,2739.998,2740.000,2734.551,2734.551,2736.774
2017-07-23 07:15:00,2734.455,2736.343,2728.224,2730.000,2730.403
2017-07-23 07:20:00,2732.589,2739.100,2732.589,2735.930,2737.086
2017-07-23 07:25:00,2738.625,2739.100,2731.380,2731.380,2737.856
2017-07-23 07:30:00,2730.000,2730.000,2714.388,2716.140,2720.581
2017-07-23 07:35:00,2719.020,2719.020,2701.546,2701.546,2706.588
2017-07-23 07:40:00,2705.999,2718.795,2701.000,2705.622,2703.462
2017-07-23 07:45:00,2705.622,2718.792,2705.622,2711.000,2712.147
2017-07-23 07:50:00,2711.000,2724.995,2705.622,2716.460,2714.520
2017-07-23 07:55:00,2716.460,2721.635,2712.870,2720.000,2715.809
2017-07-23 08:00:00,2719.998,2728.000,2706.300,2718.000,2714.465
2017-07-23 08:05:00,2717.944,2718.000,2710.000,2717.765,2716.414
2017-07-23 08:10:00,2714.283,2714.283,2700.250,2700.250,2708.118
2017-07-23 08:15:00,2700.250,2700.780,2688.500,2688.500,2696.514
2017-07-23 08:20:00,2688.500,2694.340,2688.500,2692.998,2689.860
2017-07-23 08:25:00,2693.000,2693.000,2672.260,2680.000,2685.517
2017-07-23 08:30:00,2679.182,2704.935,2678.169,2691.675,2686.479
2017-07-23 08:35:00,2690.954,2704.693,2685.382,2699.000,2693.130
2017-07-23 08:40:00,2689.000,2699.000,2688.516,2691.212,2691.845
2017-07-23 08:45:00,2688.999,2693.069,2681.247,2693.069,2690.200
2017-07-23 08:50:00,2693.068,2712.997,2693.068,2709.501,2701.313
2017-07-23 08:55:00,2709.501,2711.480,2695.587,2707.989,2703.308
2017-07-23 09:00:00,2701.593,2701.593,2685.000,2695.020,2694.383
2017-07-23 09:05:00,2691.233,2694.970,2685.000,2685.001,2689.891
2017-07-23 09:10:00,2685.001,2699.246,2685.000,2699.246,2687.511
2017-07-23 09:15:00,2697.284,2698.193,2690.157,2697.349,2692.520
2017-07-23 09:20:00,2696.879,2700.603,2695.001,2700.600,2698.003
2017-07-23 09:25:00,2700.600,2714.425,2700.027,2711.000,2706.532
2017-07-23 09:30:00,2711.971,2718.000,2711.000,2713.000,2713.534
2017-07-23 09:35:00,2711.500,2721.538,2711.000,2713.002,2718.089
2017-07-23 09:40:00,2715.160,2718.123,2707.362,2710.393,2714.922
2017-07-23 09:45:00,2710.393,2736.523,2710.200,2732.627,2728.312
2017-07-23 09:50:00,2734.524,2736.524,2725.359,2732.500,2733.662
2017-07-23 09:55:00,2732.176,2736.300,2732.001,2736.300,2734.517
2017-07-23 10:00:00,2734.002,2736.524,2734.002,2736.326,2736.191
2017-07-23 10:05:00,2736.524,2736.524,2735.300,2736.299,2736.300
2017-07-23 10:10:00,2736.293,2762.280,2736.293,2756.219,2749.429
2017-07-23 10:15:00,2756.219,2758.985,2750.000,2750.001,2752.032
2017-07-23 10:20:00,2747.503,2754.560,2747.503,2750.400,2753.568
2017-07-23 10:25:00,2754.559,2762.226,2751.400,2756.100,2757.201
2017-07-23 10:30:00,2756.000,2756.100,2738.904,2740.301,2749.162
2017-07-23 10:35:00,2740.116,2750.000,2738.000,2745.500,2741.565
2017-07-23 10:40:00,2745.500,2749.700,2745.500,2749.495,2746.805
2017-07-23 10:45:00,2749.495,2749.495,2743.456,2743.456,2745.344
2017-07-23 10:50:00,2741.562,2743.399,2740.000,2740.025,2740.437
2017-07-23 10:55:00,2740.025,2749.499,2740.025,2749.499,2745.041
2017-07-23 11:00:00,2749.498,2758.000,2743.002,2758.000,2746.904
2017-07-23 11:05:00,2754.022,2775.001,2754.022,2775.001,2772.891
2017-07-23 11:10:00,2771.000,2804.699,2771.000,2800.000,2793.248
2017-07-23 11:15:00,2800.001,2800.001,2779.034,2787.359,2794.257
2017-07-23 11:20:00,2786.100,2790.000,2784.000,2790.000,2788.069
2017-07-23 11:25:00,2788.999,2806.600,2788.999,2806.600,2801.068
2017-07-23 11:30:00,2806.600,2818.000,2806.600,2815.000,2814.585
2017-07-23 11:35:00,2815.000,2815.060,2802.839,2802.839,2812.510
2017-07-23 11:40:00,2802.839,2802.839,2798.000,2798.000,2799.675
2017-07-23 11:45:00,2798.000,2798.900,2789.100,2789.100,2794.217
2017-07-23 11:50:00,2788.999,2789.970,2785.474,2788.610,2787.205
2017-07-23 11:55:00,2789.998,2797.297,2789.998,2791.698,2793.185
2017-07-23 12:00:00,2793.100,2793.100,2766.530,2787.123,2774.199
2017-07-23 12:05:00,2787.123,2793.098,2780.300,2783.000,2785.419
2017-07-23 12:10:00,2783.000,2801.586,2783.000,2798.100,2799.459
2017-07-23 12:15:00,2801.000,2801.997,2798.000,2798.000,2799.534
2017-07-23 12:20:00,2790.121,2797.289,2790.121,2790.122,2794.878
2017-07-23 12:25:00,2793.592,2793.592,2777.003,2780.000,2785.070
2017-07-23 12:30:00,2777.249,2777.333,2766.487,2771.354,2774.107
2017-07-23 12:35:00,2780.238,2780.238,2771.544,2771.548,2778.293
2017-07-23 12:40:00,2776.360,2780.999,2776.360,2780.998,2779.066
2017-07-23 12:45:00,2780.910,2783.832,2780.910,2783.832,2781.200
2017-07-23 12:50:00,2785.301,2793.896,2785.301,2793.896,2788.680
2017-07-23 12:55:00,2788.498,2794.996,2787.600,2788.302,2790.625
2017-07-23 13:00:00,2787.520,2791.000,2787.519,2788.100,2787.973
2017-07-23 13:05:00,2788.100,2794.990,2788.000,2794.389,2790.666
2017-07-23 13:10:00,2794.027,2796.527,2791.228,2791.228,2794.282
2017-07-23 13:15:00,2791.228,2791.228,2790.501,2790.501,2790.512
2017-07-23 13:20:00,2790.501,2792.027,2790.501,2791.000,2791.511
2017-07-23 13:25:00,2791.001,2795.112,2780.910,2780.910,2786.524
2017-07-23 13:30:00,2780.910,2780.937,2780.910,2780.910,2780.910
2017-07-23 13:35:00,2780.910,2780.978,2776.655,2778.073,2780.682
2017-07-23 13:40:00,2778.073,2780.889,2769.223,2770.046,2772.691
2017-07-23 13:45:00,2768.622,2768.622,2765.000,2765.000,2765.596
2017-07-23 13:50:00,2765.000,2769.900,2765.000,2765.000,2765.572
2017-07-23 13:55:00,2765.000,2776.297,2765.000,2775.691,2770.413
2017-07-23 14:00:00,2774.054,2775.000,2765.580,2765.580,2770.482
2017-07-23 14:05:00,2772.198,2775.586,2768.756,2774.180,2773.567
2017-07-23 14:10:00,2778.658,2788.500,2778.658,2788.500,2783.141
2017-07-23 14:15:00,2788.500,2797.000,2788.500,2797.000,2792.419
2017-07-23 14:20:00,2795.997,2797.080,2792.706,2797.050,2795.692
2017-07-23 14:25:00,2794.000,2796.835,2794.000,2796.821,2796.112
2017-07-23 14:30:00,2796.808,2796.808,2794.000,2796.784,2794.922
2017-07-23 14:35:00,2794.146,2799.497,2794.146,2797.477,2797.360
2017-07-23 14:40:00,2799.435,2811.961,2794.000,2804.345,2804.730
2017-07-23 14:45:00,2798.000,2799.425,2790.000,2790.346,2792.221
2017-07-23 14:50:00,2790.100,2798.400,2790.100,2790.600,2794.562
2017-07-23 14:55:00,2790.700,2796.000,2775.000,2779.510,2783.679
2017-07-23 15:00:00,2779.499,2788.642,2776.196,2788.642,2782.970
2017-07-23 15:05:00,2788.993,2803.589,2788.300,2799.004,2796.384
2017-07-23 15:10:00,2799.004,2800.258,2794.076,2795.521,2798.213
2017-07-23 15:15:00,2795.521,2805.000,2792.614,2796.117,2802.689
2017-07-23 15:20:00,2792.614,2793.511,2789.661,2792.000,2791.582
2017-07-23 15:25:00,2790.809,2795.900,2770.000,2778.673,2779.537
2017-07-23 15:30:00,2784.120,2784.121,2774.122,2774.123,2776.404
2017-07-23 15:35:00,2776.999,2790.190,2776.800,2789.993,2778.532
2017-07-23 15:40:00,2785.301,2787.199,2777.701,2780.177,2785.640
2017-07-23 15:45:00,2781.608,2784.800,2777.000,2777.108,2781.522
2017-07-23 15:50:00,2779.997,2786.971,2779.995,2781.802,2780.094
2017-07-23 15:55:00,2786.999,2786.999,2777.600,2782.941,2779.700
2017-07-23 16:00:00,2783.001,2795.994,2779.400,2795.994,2788.297
2017-07-23 16:05:00,2788.000,2795.000,2788.000,2793.700,2792.963
2017-07-23 16:10:00,2794.772,2794.772,2785.121,2789.300,2791.326
2017-07-23 16:15:00,2790.352,2790.352,2782.300,2789.663,2786.959
2017-07-23 16:20:00,2786.200,2791.300,2786.200,2788.201,2790.083
2017-07-23 16:25:00,2788.301,2792.900,2788.301,2792.900,2792.803
2017-07-23 16:30:00,2789.655,2789.655,2777.600,2782.194,2785.417
2017-07-23 16:35:00,2782.190,2791.728,2778.800,2782.200,2785.728
2017-07-23 16:40:00,2782.300,2785.510,2782.200,2782.296,2783.066
2017-07-23 16:45:00,2782.400,2782.400,2777.530,2780.555,2780.076
2017-07-23 16:50:00,2778.255,2780.895,2777.600,2778.100,2778.093
2017-07-23 16:55:00,2778.500,2781.075,2778.500,2780.000,2780.416
2017-07-23 17:00:00,2780.000,2782.400,2779.274,2780.600,2780.759
2017-07-23 17:05:00,2780.700,2783.596,2777.100,2777.100,2780.361
2017-07-23 17:10:00,2779.245,2780.900,2777.101,2780.199,2778.932
2017-07-23 17:15:00,2777.100,2778.996,2775.050,2776.099,2776.242
2017-07-23 17:20:00,2773.678,2776.155,2771.400,2776.000,2772.993
2017-07-23 17:25:00,2776.000,2776.000,2770.300,2774.103,2773.621
2017-07-23 17:30:00,2774.100,2781.977,2773.894,2776.052,2776.805
2017-07-23 17:35:00,2776.283,2795.000,2776.283,2792.154,2790.886
2017-07-23 17:40:00,2786.615,2805.000,2785.897,2804.613,2800.672
2017-07-23 17:45:00,2804.613,2805.000,2795.000,2795.001,2799.514
2017-07-23 17:50:00,2797.369,2797.400,2791.101,2791.102,2795.721
2017-07-23 17:55:00,2789.998,2789.998,2784.990,2785.000,2786.362
2017-07-23 18:00:00,2784.999,2791.091,2784.999,2791.091,2785.250
2017-07-23 18:05:00,2789.196,2794.871,2789.196,2792.344,2791.018
2017-07-23 18:10:00,2792.422,2793.160,2789.500,2792.125,2791.930
2017-07-23 18:15:00,2792.125,2792.267,2780.561,2780.561,2787.454
2017-07-23 18:20:00,2783.768,2787.800,2780.000,2787.799,2786.020
2017-07-23 18:25:00,2786.065,2786.066,2777.509,2777.520,2784.307
2017-07-23 18:30:00,2777.525,2777.525,2777.001,2777.519,2777.254
2017-07-23 18:35:00,2777.504,2777.519,2776.412,2776.413,2776.835
2017-07-23 18:40:00,2776.412,2776.412,2776.283,2776.380,2776.389
2017-07-23 18:45:00,2776.285,2776.654,2776.283,2776.283,2776.347
2017-07-23 18:50:00,2776.283,2776.283,2760.020,2772.970,2767.719
2017-07-23 18:55:00,2770.502,2777.216,2770.502,2777.199,2774.942
2017-07-23 19:00:00,2773.627,2780.804,2773.000,2776.380,2776.854
2017-07-23 19:05:00,2776.380,2780.899,2772.500,2772.500,2776.271
2017-07-23 19:10:00,2771.622,2772.805,2765.000,2765.000,2768.533
2017-07-23 19:15:00,2765.000,2765.001,2750.001,2755.700,2753.684
2017-07-23 19:20:00,2751.370,2751.370,2741.011,2743.301,2748.750
2017-07-23 19:25:00,2750.000,2750.000,2740.004,2745.000,2743.087
2017-07-23 19:30:00,2745.000,2750.000,2743.750,2750.000,2745.232
2017-07-23 19:35:00,2749.199,2750.000,2746.110,2746.110,2748.315
2017-07-23 19:40:00,2744.257,2744.257,2733.276,2735.000,2739.269
2017-07-23 19:45:00,2733.277,2735.000,2726.563,2734.999,2733.335
2017-07-23 19:50:00,2735.000,2748.230,2735.000,2740.000,2739.355
2017-07-23 19:55:00,2737.050,2741.498,2727.000,2732.000,2733.943
2017-07-23 20:00:00,2727.001,2738.517,2727.001,2734.999,2733.367
2017-07-23 20:05:00,2734.999,2740.000,2734.999,2740.000,2739.908
2017-07-23 20:10:00,2739.971,2742.500,2739.666,2740.000,2740.017
2017-07-23 20:15:00,2740.000,2740.172,2736.300,2740.000,2739.540
2017-07-23 20:20:00,2739.288,2753.571,2739.288,2753.571,2747.020
2017-07-23 20:25:00,2753.571,2753.571,2743.707,2744.586,2744.299
2017-07-23 20:30:00,2747.586,2761.639,2746.956,2760.332,2756.020
2017-07-23 20:35:00,2760.332,2767.668,2760.332,2761.734,2761.644
2017-07-23 20:40:00,2761.734,2765.400,2750.950,2756.000,2755.791
2017-07-23 20:45:00,2756.000,2759.274,2755.734,2756.200,2756.363
2017-07-23 20:50:00,2756.100,2767.598,2756.100,2767.598,2766.130
2017-07-23 20:55:00,2767.598,2767.700,2761.200,2761.200,2762.557
2017-07-23 21:00:00,2761.000,2761.000,2744.592,2745.410,2755.240
2017-07-23 21:05:00,2744.593,2744.593,2735.100,2741.258,2739.591
2017-07-23 21:10:00,2741.259,2743.796,2738.501,2743.796,2741.342
2017-07-23 21:15:00,2743.699,2746.399,2741.515,2742.300,2743.172
2017-07-23 21:20:00,2745.898,2756.011,2744.900,2750.827,2749.215
2017-07-23 21:25:00,2751.100,2755.800,2751.100,2755.800,2752.546
2017-07-23 21:30:00,2755.800,2758.809,2749.306,2751.154,2755.593
2017-07-23 21:35:00,2751.400,2766.019,2751.400,2762.700,2763.652
2017-07-23 21:40:00,2762.700,2768.000,2762.700,2767.166,2766.375
2017-07-23 21:45:00,2767.166,2767.166,2766.441,2767.062,2766.962
2017-07-23 21:50:00,2767.061,2770.000,2765.601,2770.000,2768.100
2017-07-23 21:55:00,2770.974,2774.000,2766.101,2774.000,2771.038
2017-07-23 22:00:00,2765.253,2781.382,2763.910,2769.300,2777.024
2017-07-23 22:05:00,2772.464,2782.830,2772.101,2778.789,2779.813
2017-07-23 22:10:00,2778.424,2783.989,2778.100,2783.192,2781.855
2017-07-23 22:15:00,2782.996,2783.190,2765.600,2769.068,2778.362
2017-07-23 22:20:00,2768.928,2772.945,2768.191,2768.300,2769.503
2017-07-23 22:25:00,2768.191,2769.632,2763.603,2769.632,2766.714
2017-07-23 22:30:00,2770.591,2771.990,2769.827,2771.990,2770.402
2017-07-23 22:35:00,2771.990,2771.990,2764.363,2764.363,2768.826
2017-07-23 22:40:00,2763.301,2770.800,2763.100,2767.590,2765.114
2017-07-23 22:45:00,2767.590,2775.183,2763.200,2766.172,2770.559
2017-07-23 22:50:00,2769.210,2772.501,2769.210,2772.501,2770.488
2017-07-23 22:55:00,2775.869,2778.353,2770.000,2770.100,2772.936
2017-07-23 23:00:00,2770.001,2775.700,2770.000,2770.000,2771.204
2017-07-23 23:05:00,2770.000,2774.899,2770.000,2770.688,2770.790
2017-07-23 23:10:00,2770.689,2778.072,2763.113,2770.800,2771.652
2017-07-23 23:15:00,2769.400,2773.170,2769.400,2772.268,2770.058
2017-07-23 23:20:00,2772.269,2784.652,2772.269,2773.837,2779.850
2017-07-23 23:25:00,2775.715,2784.618,2775.715,2780.001,2781.669
2017-07-23 23:30:00,2780.000,2781.998,2780.000,2780.200,2780.595
2017-07-23 23:35:00,2780.200,2781.007,2778.000,2778.000,2779.942
2017-07-23 23:40:00,2776.700,2780.300,2774.708,2777.100,2778.952
2017-07-23 23:45:00,2776.898,2781.047,2776.898,2781.047,2778.464
2017-07-23 23:50:00,2779.600,2785.983,2779.600,2781.910,2781.406
2017-07-23 23:55:00,2781.910,2787.180,2779.800,2784.599,2785.784
2017-07-24 00:00:00,2784.599,2784.599,2777.200,2778.101,2779.696
2017-07-24 00:05:00,2780.999,2781.000,2770.202,2770.901,2773.556
2017-07-24 00:10:00,2774.499,2775.521,2772.016,2775.521,2774.914
2017-07-24 00:15:00,2772.900,2775.633,2770.501,2770.501,2773.097
2017-07-24 00:20:00,2773.964,2775.800,2770.201,2770.301,2771.145
2017-07-24 00:25:00,2770.400,2774.470,2770.301,2774.470,2773.222
2017-07-24 00:30:00,2774.600,2776.786,2774.592,2775.100,2775.120
2017-07-24 00:35:00,2775.100,2777.200,2763.101,2763.200,2769.196
2017-07-24 00:40:00,2763.200,2768.999,2763.100,2764.860,2763.150
2017-07-24 00:45:00,2763.501,2764.689,2763.100,2763.201,2763.709
2017-07-24 00:50:00,2763.101,2765.621,2751.003,2751.200,2757.112
2017-07-24 00:55:00,2754.900,2766.197,2753.903,2764.187,2757.522
2017-07-24 01:00:00,2763.000,2768.497,2755.001,2755.100,2762.857
2017-07-24 01:05:00,2758.900,2761.918,2755.001,2761.899,2757.533
2017-07-24 01:10:00,2761.899,2763.540,2759.225,2760.275,2762.243
2017-07-24 01:15:00,2761.999,2761.999,2760.502,2761.868,2761.391
2017-07-24 01:20:00,2762.000,2763.540,2761.858,2762.001,2762.320
2017-07-24 01:25:00,2762.660,2763.227,2762.000,2762.401,2762.802
2017-07-24 01:30:00,2762.401,2763.102,2762.401,2763.102,2763.017
2017-07-24 01:35:00,2765.797,2766.200,2763.101,2766.032,2765.900
2017-07-24 01:40:00,2766.032,2766.032,2763.200,2765.000,2763.957
2017-07-24 01:45:00,2764.329,2766.000,2763.302,2763.304,2764.263
2017-07-24 01:50:00,2763.401,2763.702,2763.101,2763.601,2763.357
2017-07-24 01:55:00,2763.601,2766.300,2763.600,2764.004,2765.086
2017-07-24 02:00:00,2764.000,2764.000,2758.000,2758.001,2760.629
2017-07-24 02:05:00,2758.872,2759.000,2755.000,2755.001,2757.168
2017-07-24 02:10:00,2756.299,2758.000,2754.000,2754.003,2755.845
2017-07-24 02:15:00,2754.001,2758.000,2753.501,2754.360,2755.770
2017-07-24 02:20:00,2754.041,2756.000,2737.885,2737.885,2745.690
2017-07-24 02:25:00,2737.001,2737.001,2724.341,2726.872,2730.230
2017-07-24 02:30:00,2724.108,2729.298,2721.800,2728.382,2726.760
2017-07-24 02:35:00,2729.298,2739.796,2728.900,2731.327,2732.279
2017-07-24 02:40:00,2731.403,2735.020,2731.403,2734.990,2732.976
2017-07-24 02:45:00,2734.964,2734.991,2729.500,2731.863,2731.353
2017-07-24 02:50:00,2731.863,2731.863,2721.385,2721.385,2729.001
2017-07-24 02:55:00,2721.385,2732.620,2721.385,2732.620,2728.896
2017-07-24 03:00:00,2732.360,2732.360,2720.001,2725.654,2727.845
2017-07-24 03:05:00,2725.801,2738.840,2725.801,2738.840,2734.837
2017-07-24 03:10:00,2740.000,2744.264,2735.882,2741.220,2742.079
2017-07-24 03:15:00,2740.000,2740.000,2738.100,2738.100,2739.956
2017-07-24 03:20:00,2739.969,2752.898,2739.948,2742.400,2746.463
2017-07-24 03:25:00,2742.400,2746.972,2742.400,2746.201,2745.528
2017-07-24 03:30:00,2746.201,2746.201,2742.991,2744.500,2744.579
2017-07-24 03:35:00,2744.401,2751.399,2744.401,2747.400,2746.954
2017-07-24 03:40:00,2747.700,2748.000,2747.000,2747.000,2747.876
2017-07-24 03:45:00,2747.653,2747.770,2747.653,2747.769,2747.713
2017-07-24 03:50:00,2747.769,2747.769,2731.880,2734.000,2740.296
2017-07-24 03:55:00,2731.881,2735.900,2731.881,2734.040,2734.809
2017-07-24 04:00:00,2734.039,2735.750,2728.870,2728.870,2731.727
2017-07-24 04:05:00,2725.201,2729.192,2725.201,2728.804,2728.059
2017-07-24 04:10:00,2728.804,2729.192,2726.100,2727.560,2728.709
2017-07-24 04:15:00,2727.558,2742.411,2727.558,2741.207,2733.266
2017-07-24 04:20:00,2741.487,2747.930,2740.002,2746.366,2744.611
2017-07-24 04:25:00,2744.562,2747.013,2744.562,2747.013,2744.998
2017-07-24 04:30:00,2748.000,2752.000,2748.000,2750.752,2750.039
2017-07-24 04:35:00,2750.752,2760.000,2750.751,2760.000,2755.182
2017-07-24 04:40:00,2760.000,2760.273,2760.000,2760.000,2760.003
2017-07-24 04:45:00,2760.267,2760.273,2760.000,2760.000,2760.000
2017-07-24 04:50:00,2759.001,2759.001,2741.154,2744.273,2756.295
2017-07-24 04:55:00,2745.000,2748.153,2744.990,2745.623,2747.355
2017-07-24 05:00:00,2745.901,2749.409,2745.001,2745.001,2747.161
2017-07-24 05:05:00,2745.202,2745.202,2735.160,2735.160,2738.575
2017-07-24 05:10:00,2735.160,2740.000,2725.568,2740.000,2731.775
2017-07-24 05:15:00,2738.170,2740.782,2738.170,2740.782,2739.916
2017-07-24 05:20:00,2743.478,2743.480,2738.801,2739.400,2741.187
