data,open,hight,low,close,volume
2017-07-11 23:30:00,2251.830,2265.508,2244.890,2258.630,2254.203
2017-07-12 00:00:00,2253.942,2282.685,2251.418,2282.650,2268.046
2017-07-12 00:30:00,2280.100,2283.000,2250.610,2253.930,2268.807
2017-07-12 01:00:00,2254.513,2289.030,2253.931,2282.000,2270.835
2017-07-12 01:30:00,2284.829,2314.465,2281.689,2302.444,2301.203
2017-07-12 02:00:00,2308.638,2311.000,2294.186,2304.366,2302.606
2017-07-12 02:30:00,2305.000,2316.539,2292.080,2308.299,2301.216
2017-07-12 03:00:00,2308.299,2323.048,2299.000,2315.140,2313.694
2017-07-12 03:30:00,2315.152,2322.187,2308.694,2315.001,2313.911
2017-07-12 04:00:00,2316.049,2321.800,2307.000,2308.001,2313.669
2017-07-12 04:30:00,2310.266,2322.074,2307.000,2315.420,2312.937
2017-07-12 05:00:00,2315.435,2328.560,2310.853,2328.560,2321.666
2017-07-12 05:30:00,2326.022,2337.000,2325.557,2327.000,2330.967
2017-07-12 06:00:00,2327.000,2350.954,2327.000,2346.985,2342.156
2017-07-12 06:30:00,2342.830,2355.550,2339.984,2342.701,2351.427
2017-07-12 07:00:00,2345.104,2356.382,2325.557,2325.568,2339.598
2017-07-12 07:30:00,2325.558,2349.000,2325.557,2345.086,2336.166
2017-07-12 08:00:00,2345.094,2357.226,2329.216,2343.787,2342.741
2017-07-12 08:30:00,2349.119,2361.014,2349.119,2359.206,2354.659
2017-07-12 09:00:00,2358.858,2365.800,2350.001,2362.991,2358.344
2017-07-12 09:30:00,2362.990,2365.809,2344.903,2351.500,2359.007
2017-07-12 10:00:00,2350.526,2357.301,2344.918,2349.089,2349.596
2017-07-12 10:30:00,2349.088,2353.345,2345.128,2351.576,2349.178
2017-07-12 11:00:00,2351.576,2359.269,2345.128,2357.329,2352.334
2017-07-12 11:30:00,2356.369,2367.493,2351.219,2367.493,2361.954
2017-07-12 12:00:00,2367.907,2369.985,2352.846,2362.870,2360.789
2017-07-12 12:30:00,2364.618,2390.370,2362.871,2370.501,2381.931
2017-07-12 13:00:00,2370.003,2390.220,2370.003,2390.212,2382.304
2017-07-12 13:30:00,2390.220,2400.000,2388.880,2399.500,2393.785
2017-07-12 14:00:00,2399.500,2416.512,2399.500,2411.470,2405.752
2017-07-12 14:30:00,2410.145,2415.471,2390.941,2397.993,2403.715
2017-07-12 15:00:00,2397.993,2409.879,2387.148,2391.871,2399.768
2017-07-12 15:30:00,2391.871,2400.000,2386.890,2396.501,2392.785
2017-07-12 16:00:00,2398.538,2411.994,2398.530,2406.221,2405.401
2017-07-12 16:30:00,2406.205,2411.308,2400.000,2402.384,2402.536
2017-07-12 17:00:00,2403.000,2409.082,2391.717,2391.719,2398.654
2017-07-12 17:30:00,2392.989,2393.611,2366.660,2379.990,2380.545
2017-07-12 18:00:00,2379.990,2379.990,2351.030,2357.740,2361.998
2017-07-12 18:30:00,2353.911,2376.517,2352.048,2362.093,2358.917
2017-07-12 19:00:00,2366.269,2374.441,2359.576,2364.435,2366.966
2017-07-12 19:30:00,2364.411,2377.775,2360.031,2369.516,2365.600
2017-07-12 20:00:00,2369.706,2374.036,2351.952,2367.053,2362.414
2017-07-12 20:30:00,2362.702,2379.999,2359.043,2373.846,2370.944
2017-07-12 21:00:00,2373.845,2384.400,2365.000,2373.287,2374.992
2017-07-12 21:30:00,2374.189,2384.779,2368.160,2383.000,2378.192
2017-07-12 22:00:00,2382.999,2387.130,2377.500,2387.000,2380.217
2017-07-12 22:30:00,2386.980,2391.540,2381.950,2391.425,2389.066
2017-07-12 23:00:00,2391.458,2402.939,2386.138,2400.024,2393.236
2017-07-12 23:30:00,2400.028,2406.997,2392.319,2398.540,2400.182
2017-07-13 00:00:00,2400.316,2415.500,2400.316,2411.540,2410.965
2017-07-13 00:30:00,2413.701,2417.084,2411.482,2415.054,2413.704
2017-07-13 01:00:00,2415.054,2416.918,2399.431,2405.789,2407.843
2017-07-13 01:30:00,2405.780,2408.895,2390.458,2391.179,2401.359
2017-07-13 02:00:00,2391.189,2394.979,2382.240,2382.240,2388.086
2017-07-13 02:30:00,2382.240,2387.070,2379.118,2383.680,2381.044
2017-07-13 03:00:00,2383.680,2390.406,2382.200,2386.720,2385.599
2017-07-13 03:30:00,2386.260,2392.268,2386.100,2386.970,2388.722
2017-07-13 04:00:00,2387.701,2389.990,2379.118,2379.118,2384.116
2017-07-13 04:30:00,2379.118,2382.130,2367.084,2370.853,2376.167
2017-07-13 05:00:00,2370.258,2384.863,2365.000,2381.291,2370.969
2017-07-13 05:30:00,2383.414,2392.000,2380.340,2392.000,2389.096
2017-07-13 06:00:00,2392.000,2392.000,2385.030,2387.879,2389.666
2017-07-13 06:30:00,2387.880,2387.932,2375.141,2378.201,2381.026
2017-07-13 07:00:00,2377.780,2380.000,2372.410,2373.215,2376.593
2017-07-13 07:30:00,2373.215,2387.932,2370.090,2383.989,2381.672
2017-07-13 08:00:00,2383.989,2391.985,2378.430,2383.755,2383.311
2017-07-13 08:30:00,2383.755,2392.000,2383.033,2389.299,2387.964
2017-07-13 09:00:00,2389.299,2400.000,2388.970,2399.988,2395.837
2017-07-13 09:30:00,2395.005,2398.416,2380.893,2380.893,2393.128
2017-07-13 10:00:00,2380.893,2384.000,2348.130,2349.228,2368.404
2017-07-13 10:30:00,2349.228,2372.030,2349.228,2364.010,2361.302
2017-07-13 11:00:00,2364.020,2371.054,2355.010,2355.010,2363.291
2017-07-13 11:30:00,2355.010,2368.648,2350.320,2367.500,2355.679
2017-07-13 12:00:00,2367.500,2367.510,2352.158,2352.171,2355.799
2017-07-13 12:30:00,2352.171,2357.740,2332.000,2337.530,2343.658
2017-07-13 13:00:00,2337.530,2380.952,2337.308,2349.427,2350.242
2017-07-13 13:30:00,2349.428,2349.430,2332.002,2348.310,2339.975
2017-07-13 14:00:00,2348.309,2349.670,2332.000,2333.928,2340.861
2017-07-13 14:30:00,2333.927,2337.011,2316.127,2316.127,2325.184
2017-07-13 15:00:00,2316.127,2338.930,2310.610,2338.919,2319.905
2017-07-13 15:30:00,2338.887,2339.757,2322.216,2330.299,2333.343
2017-07-13 16:00:00,2330.274,2331.124,2315.000,2315.003,2321.572
2017-07-13 16:30:00,2318.364,2339.756,2315.040,2339.756,2324.242
2017-07-13 17:00:00,2339.674,2339.674,2321.121,2321.933,2330.292
2017-07-13 17:30:00,2324.999,2333.980,2324.994,2329.003,2329.487
2017-07-13 18:00:00,2332.998,2333.000,2321.960,2323.173,2327.956
2017-07-13 18:30:00,2323.888,2330.000,2310.000,2317.000,2320.918
2017-07-13 19:00:00,2317.000,2343.063,2317.000,2337.965,2332.674
2017-07-13 19:30:00,2337.965,2344.440,2335.000,2337.733,2338.391
2017-07-13 20:00:00,2337.733,2347.274,2335.559,2343.000,2344.808
2017-07-13 20:30:00,2342.997,2351.746,2335.028,2336.402,2342.878
2017-07-13 21:00:00,2338.641,2350.694,2328.181,2328.204,2339.790
2017-07-13 21:30:00,2331.337,2335.069,2314.406,2335.069,2327.418
2017-07-13 22:00:00,2335.067,2336.954,2322.350,2322.350,2330.692
2017-07-13 22:30:00,2317.000,2323.366,2310.165,2312.000,2314.902
2017-07-13 23:00:00,2312.900,2313.573,2306.609,2308.348,2311.321
2017-07-13 23:30:00,2308.348,2315.999,2300.836,2304.543,2306.296
2017-07-14 00:00:00,2304.539,2315.491,2304.000,2313.970,2312.650
2017-07-14 00:30:00,2313.940,2318.000,2304.840,2310.860,2314.895
2017-07-14 01:00:00,2310.860,2319.000,2310.860,2318.259,2316.594
2017-07-14 01:30:00,2318.613,2325.068,2309.963,2315.940,2317.215
2017-07-14 02:00:00,2315.940,2325.090,2313.692,2322.013,2319.075
2017-07-14 02:30:00,2320.065,2325.090,2320.065,2323.510,2323.257
2017-07-14 03:00:00,2322.980,2330.285,2322.980,2328.049,2324.807
2017-07-14 03:30:00,2328.049,2350.780,2325.907,2350.780,2344.010
2017-07-14 04:00:00,2346.483,2352.698,2340.001,2349.056,2347.624
2017-07-14 04:30:00,2349.056,2351.892,2342.361,2342.364,2350.883
2017-07-14 05:00:00,2342.403,2347.889,2336.540,2336.631,2339.903
2017-07-14 05:30:00,2336.631,2343.740,2336.600,2336.802,2340.670
2017-07-14 06:00:00,2338.132,2344.155,2336.800,2344.151,2341.353
2017-07-14 06:30:00,2344.151,2346.529,2337.020,2342.301,2342.477
2017-07-14 07:00:00,2342.302,2345.939,2330.002,2330.002,2338.153
2017-07-14 07:30:00,2332.178,2343.884,2330.061,2341.688,2336.470
2017-07-14 08:00:00,2341.851,2348.774,2340.000,2340.000,2343.507
2017-07-14 08:30:00,2340.000,2343.629,2330.000,2333.100,2337.271
2017-07-14 09:00:00,2326.406,2331.001,2304.912,2307.400,2312.579
2017-07-14 09:30:00,2307.401,2309.942,2275.001,2280.733,2290.531
2017-07-14 10:00:00,2280.732,2290.001,2275.010,2288.020,2284.051
2017-07-14 10:30:00,2288.020,2293.870,2283.380,2283.380,2286.337
2017-07-14 11:00:00,2283.380,2283.391,2262.010,2264.400,2269.434
2017-07-14 11:30:00,2264.400,2289.121,2264.400,2281.444,2273.233
2017-07-14 12:00:00,2281.521,2291.132,2277.661,2285.091,2284.838
2017-07-14 12:30:00,2285.086,2285.090,2252.106,2252.106,2264.297
2017-07-14 13:00:00,2257.159,2268.000,2226.000,2228.994,2250.685
2017-07-14 13:30:00,2228.000,2228.847,2182.881,2195.201,2203.695
2017-07-14 14:00:00,2195.201,2210.048,2182.881,2205.760,2195.269
2017-07-14 14:30:00,2205.749,2205.749,2184.632,2197.098,2193.142
2017-07-14 15:00:00,2197.098,2205.749,2173.018,2186.414,2186.809
2017-07-14 15:30:00,2186.413,2208.624,2181.000,2208.622,2190.267
2017-07-14 16:00:00,2203.790,2208.624,2190.066,2190.068,2205.468
2017-07-14 16:30:00,2190.069,2200.055,2190.069,2197.218,2197.251
2017-07-14 17:00:00,2199.241,2199.241,2157.642,2160.000,2169.939
2017-07-14 17:30:00,2160.000,2172.912,2151.000,2155.963,2157.591
2017-07-14 18:00:00,2159.962,2174.111,2133.770,2171.760,2150.339
2017-07-14 18:30:00,2174.106,2180.000,2170.010,2178.620,2174.901
2017-07-14 19:00:00,2176.640,2180.000,2167.040,2170.000,2175.486
2017-07-14 19:30:00,2169.998,2220.762,2167.041,2206.000,2200.724
2017-07-14 20:00:00,2205.999,2228.857,2204.124,2224.113,2221.422
2017-07-14 20:30:00,2224.113,2224.518,2201.026,2216.177,2212.981
2017-07-14 21:00:00,2216.178,2218.894,2196.150,2204.663,2205.736
2017-07-14 21:30:00,2204.000,2210.559,2197.681,2200.008,2201.430
2017-07-14 22:00:00,2202.515,2213.049,2195.070,2207.323,2205.244
2017-07-14 22:30:00,2206.352,2208.476,2175.151,2183.021,2195.783
2017-07-14 23:00:00,2183.020,2183.020,2151.686,2159.992,2164.234
2017-07-14 23:30:00,2159.989,2163.924,2133.071,2136.017,2142.046
2017-07-15 00:00:00,2138.750,2142.912,2116.757,2116.757,2132.060
2017-07-15 00:30:00,2116.758,2116.758,2075.000,2083.996,2100.430
2017-07-15 01:00:00,2083.852,2120.000,2074.402,2115.586,2096.069
2017-07-15 01:30:00,2115.586,2144.530,2109.468,2116.341,2128.204
2017-07-15 02:00:00,2117.645,2127.887,2093.711,2099.411,2114.285
2017-07-15 02:30:00,2099.408,2118.149,2093.710,2095.710,2104.908
2017-07-15 03:00:00,2096.628,2103.549,2083.521,2086.000,2092.388
2017-07-15 03:30:00,2084.031,2116.930,2083.791,2099.828,2098.479
2017-07-15 04:00:00,2099.820,2099.820,2060.000,2063.569,2076.147
2017-07-15 04:30:00,2061.168,2066.000,2033.093,2058.190,2046.497
2017-07-15 05:00:00,2051.500,2073.978,2044.347,2050.800,2058.812
2017-07-15 05:30:00,2050.800,2058.489,2027.541,2056.997,2045.810
2017-07-15 06:00:00,2053.472,2080.085,2039.646,2039.646,2061.379
2017-07-15 06:30:00,2055.085,2074.730,2039.650,2066.100,2054.839
2017-07-15 07:00:00,2065.194,2091.590,2059.730,2079.831,2079.842
2017-07-15 07:30:00,2087.996,2087.996,2058.480,2078.890,2073.675
2017-07-15 08:00:00,2078.879,2081.973,2052.509,2060.455,2066.364
2017-07-15 08:30:00,2060.455,2066.131,2051.640,2057.000,2057.202
2017-07-15 09:00:00,2055.680,2060.000,2030.000,2043.604,2040.123
2017-07-15 09:30:00,2040.011,2043.600,2010.000,2032.000,2026.363
2017-07-15 10:00:00,2032.000,2059.068,2030.910,2041.000,2043.577
2017-07-15 10:30:00,2041.000,2047.260,2009.245,2014.671,2030.383
2017-07-15 11:00:00,2014.671,2019.991,1982.000,1983.000,1996.901
2017-07-15 11:30:00,1983.000,2026.420,1980.000,2003.140,1999.983
2017-07-15 12:00:00,2006.992,2009.600,1990.000,2006.000,2000.519
2017-07-15 12:30:00,2006.000,2044.748,2003.390,2021.235,2024.383
2017-07-15 13:00:00,2026.996,2072.331,2021.301,2069.161,2047.675
2017-07-15 13:30:00,2069.714,2069.714,2047.531,2052.318,2058.399
2017-07-15 14:00:00,2052.318,2099.031,2049.000,2095.000,2071.028
2017-07-15 14:30:00,2095.000,2099.831,2058.809,2081.974,2084.393
2017-07-15 15:00:00,2077.653,2096.996,2070.001,2070.001,2084.632
2017-07-15 15:30:00,2078.988,2085.612,2065.051,2071.471,2074.594
2017-07-15 16:00:00,2072.521,2091.203,2067.540,2075.649,2082.172
2017-07-15 16:30:00,2074.752,2096.992,2070.282,2082.386,2083.929
2017-07-15 17:00:00,2081.978,2086.958,2028.480,2028.890,2044.073
2017-07-15 17:30:00,2032.691,2051.998,2015.058,2015.058,2030.135
2017-07-15 18:00:00,2015.600,2033.768,2000.001,2029.837,2014.690
2017-07-15 18:30:00,2029.834,2048.000,2029.247,2031.000,2036.669
2017-07-15 19:00:00,2031.000,2056.326,2012.300,2044.824,2037.433
2017-07-15 19:30:00,2037.392,2056.342,2025.320,2025.330,2042.995
2017-07-15 20:00:00,2025.330,2042.999,2006.738,2010.500,2022.975
2017-07-15 20:30:00,2010.700,2010.700,1956.202,1972.070,1982.258
2017-07-15 21:00:00,1969.999,1998.889,1955.001,1959.801,1975.021
2017-07-15 21:30:00,1959.801,1981.999,1950.000,1954.667,1962.937
2017-07-15 22:00:00,1952.995,1987.773,1942.321,1980.000,1966.674
2017-07-15 22:30:00,1981.027,2003.846,1974.530,1980.000,1988.283
2017-07-15 23:00:00,1980.001,2020.000,1980.000,2018.980,1999.801
2017-07-15 23:30:00,2019.450,2035.000,2004.790,2019.637,2023.579
2017-07-16 00:00:00,2019.980,2042.870,2011.876,2039.805,2029.854
2017-07-16 00:30:00,2038.735,2041.699,2011.550,2016.040,2027.188
2017-07-16 01:00:00,2016.040,2029.000,2006.991,2013.649,2015.810
2017-07-16 01:30:00,2013.643,2017.639,1986.970,1986.991,2000.037
2017-07-16 02:00:00,1986.991,2016.586,1986.990,1991.000,1997.170
2017-07-16 02:30:00,1991.003,2000.822,1990.000,1992.969,1993.137
2017-07-16 03:00:00,1992.157,1992.995,1960.000,1964.837,1976.396
2017-07-16 03:30:00,1964.165,1980.941,1956.197,1978.792,1967.282
2017-07-16 04:00:00,1979.718,1984.799,1959.790,1964.498,1975.426
2017-07-16 04:30:00,1959.791,1968.765,1957.780,1957.780,1961.722
2017-07-16 05:00:00,1957.780,1969.900,1950.549,1950.549,1960.448
2017-07-16 05:30:00,1950.540,1968.000,1942.270,1963.880,1952.660
2017-07-16 06:00:00,1967.000,1967.500,1930.000,1933.600,1945.152
2017-07-16 06:30:00,1936.908,1936.908,1910.010,1915.126,1921.210
2017-07-16 07:00:00,1918.128,1931.554,1910.000,1917.609,1914.699
2017-07-16 07:30:00,1918.910,1928.121,1910.000,1911.678,1917.898
2017-07-16 08:00:00,1910.000,1912.940,1883.850,1887.020,1898.199
2017-07-16 08:30:00,1887.020,1893.832,1845.000,1845.000,1860.936
2017-07-16 09:00:00,1850.003,1880.656,1845.000,1845.050,1854.029
2017-07-16 09:30:00,1845.050,1848.456,1827.300,1829.122,1833.889
2017-07-16 10:00:00,1831.001,1880.000,1809.000,1865.000,1829.682
2017-07-16 10:30:00,1865.000,1909.986,1855.621,1888.993,1881.353
2017-07-16 11:00:00,1888.992,1908.489,1855.863,1857.997,1892.225
2017-07-16 11:30:00,1857.999,1883.889,1850.000,1873.107,1865.294
2017-07-16 12:00:00,1870.000,1918.114,1865.000,1907.200,1895.684
2017-07-16 12:30:00,1908.498,1913.399,1885.000,1888.969,1900.770
2017-07-16 13:00:00,1887.496,1905.756,1881.470,1899.999,1892.744
2017-07-16 13:30:00,1897.000,1935.000,1891.002,1935.000,1909.322
2017-07-16 14:00:00,1925.983,1935.000,1921.000,1925.150,1927.134
2017-07-16 14:30:00,1925.150,1935.000,1905.010,1932.650,1924.501
2017-07-16 15:00:00,1932.650,1934.864,1890.020,1895.018,1906.519
2017-07-16 15:30:00,1899.999,1912.235,1885.580,1908.877,1899.487
2017-07-16 16:00:00,1905.000,1908.875,1884.000,1884.100,1889.439
2017-07-16 16:30:00,1884.100,1884.100,1850.156,1852.030,1865.601
2017-07-16 17:00:00,1852.018,1906.529,1851.000,1905.134,1877.645
2017-07-16 17:30:00,1905.134,1905.134,1855.000,1871.999,1877.431
2017-07-16 18:00:00,1871.999,1882.316,1854.270,1870.040,1863.261
2017-07-16 18:30:00,1870.041,1898.000,1865.009,1887.980,1877.781
2017-07-16 19:00:00,1887.868,1911.206,1872.323,1903.200,1890.122
2017-07-16 19:30:00,1903.200,1928.981,1902.701,1928.979,1915.107
2017-07-16 20:00:00,1928.979,1935.000,1906.476,1906.575,1925.554
2017-07-16 20:30:00,1909.994,1918.007,1894.333,1907.239,1907.080
2017-07-16 21:00:00,1905.050,1920.000,1905.002,1919.973,1913.708
2017-07-16 21:30:00,1920.000,1945.320,1915.844,1935.000,1927.979
2017-07-16 22:00:00,1935.001,1960.000,1932.030,1959.999,1944.286
2017-07-16 22:30:00,1955.031,1979.999,1955.000,1973.870,1965.388
2017-07-16 23:00:00,1973.870,1984.999,1968.958,1980.797,1978.843
2017-07-16 23:30:00,1980.777,1980.777,1959.114,1959.989,1968.031
2017-07-17 00:00:00,1959.116,1963.488,1940.000,1949.508,1947.694
2017-07-17 00:30:00,1949.509,1957.000,1940.000,1955.557,1944.664
2017-07-17 01:00:00,1951.373,1970.000,1951.373,1970.000,1958.927
2017-07-17 01:30:00,1969.999,1990.018,1965.661,1975.001,1977.523
2017-07-17 02:00:00,1975.008,1982.784,1959.747,1964.097,1969.210
2017-07-17 02:30:00,1964.122,1984.000,1962.795,1977.880,1973.631
2017-07-17 03:00:00,1977.880,2010.000,1974.043,2010.000,1990.044
2017-07-17 03:30:00,2008.150,2010.000,1983.158,2009.989,1999.149
2017-07-17 04:00:00,2009.989,2055.000,2009.164,2055.000,2034.136
2017-07-17 04:30:00,2056.607,2067.214,2050.000,2061.000,2059.295
2017-07-17 05:00:00,2061.000,2075.100,2035.889,2075.000,2060.379
2017-07-17 05:30:00,2075.000,2080.349,2051.941,2052.012,2069.823
2017-07-17 06:00:00,2052.010,2058.449,2017.072,2034.998,2036.686
2017-07-17 06:30:00,2034.998,2073.079,2034.998,2056.660,2058.576
2017-07-17 07:00:00,2056.660,2058.762,2034.000,2040.109,2042.721
2017-07-17 07:30:00,2040.088,2044.500,2010.158,2019.364,2031.692
2017-07-17 08:00:00,2018.414,2036.928,2014.914,2022.000,2024.682
2017-07-17 08:30:00,2026.135,2026.223,1990.986,1994.000,2007.665
2017-07-17 09:00:00,1995.000,2011.990,1983.200,1983.200,1994.753
2017-07-17 09:30:00,1983.158,1994.116,1967.000,1990.171,1980.140
2017-07-17 10:00:00,1991.000,2021.990,1991.000,2010.498,2010.737
2017-07-17 10:30:00,2010.499,2020.234,2000.000,2006.120,2007.970
2017-07-17 11:00:00,2008.413,2048.000,2006.020,2044.501,2031.119
2017-07-17 11:30:00,2047.990,2061.900,2040.832,2061.900,2051.624
2017-07-17 12:00:00,2061.999,2078.000,2057.040,2062.700,2071.457
2017-07-17 12:30:00,2060.002,2069.000,2035.151,2041.125,2055.717
2017-07-17 13:00:00,2043.814,2063.777,2035.138,2058.113,2051.760
2017-07-17 13:30:00,2056.363,2060.000,2045.000,2055.110,2051.551
2017-07-17 14:00:00,2057.271,2118.205,2050.133,2114.900,2080.570
2017-07-17 14:30:00,2114.900,2140.000,2108.984,2125.102,2125.252
2017-07-17 15:00:00,2125.103,2142.793,2110.921,2120.399,2127.916
2017-07-17 15:30:00,2120.026,2146.391,2120.026,2134.999,2133.063
2017-07-17 16:00:00,2133.000,2135.000,2113.550,2125.109,2128.363
2017-07-17 16:30:00,2125.109,2125.110,2098.278,2110.510,2107.052
2017-07-17 17:00:00,2108.000,2164.670,2108.000,2160.020,2142.863
2017-07-17 17:30:00,2160.020,2180.000,2160.020,2165.011,2170.847
2017-07-17 18:00:00,2167.000,2183.000,2153.947,2173.000,2171.487
2017-07-17 18:30:00,2173.000,2173.000,2145.670,2159.103,2160.156
2017-07-17 19:00:00,2155.325,2177.489,2151.002,2164.880,2170.763
2017-07-17 19:30:00,2164.880,2192.104,2160.000,2192.104,2175.738
2017-07-17 20:00:00,2192.000,2225.700,2186.540,2194.951,2211.941
2017-07-17 20:30:00,2206.300,2222.909,2188.609,2217.000,2210.351
2017-07-17 21:00:00,2217.000,2226.079,2185.431,2188.675,2208.008
2017-07-17 21:30:00,2199.119,2219.340,2182.595,2191.110,2202.470
2017-07-17 22:00:00,2196.260,2196.260,2152.230,2152.230,2174.172
2017-07-17 22:30:00,2152.230,2196.770,2152.230,2188.383,2170.553
2017-07-17 23:00:00,2190.509,2200.000,2163.313,2177.000,2176.807
2017-07-17 23:30:00,2177.000,2199.299,2177.000,2192.280,2188.642
2017-07-18 00:00:00,2198.874,2199.300,2167.100,2179.000,2184.459
2017-07-18 00:30:00,2179.000,2186.600,2160.000,2163.001,2166.309
2017-07-18 01:00:00,2163.361,2177.791,2156.550,2159.976,2166.270
2017-07-18 01:30:00,2156.350,2192.997,2144.940,2190.000,2162.680
2017-07-18 02:00:00,2189.002,2190.000,2165.620,2179.780,2177.721
