data,open,hight,low,close,volume
2017-07-19 01:00:00,2344.159,2352.387,2326.362,2326.362,2335.666
2017-07-19 01:15:00,2326.362,2345.499,2326.362,2338.557,2335.514
2017-07-19 01:30:00,2340.000,2344.358,2320.000,2320.000,2330.882
2017-07-19 01:45:00,2320.000,2331.598,2310.040,2322.600,2319.097
2017-07-19 02:00:00,2327.986,2336.198,2320.000,2335.035,2329.398
2017-07-19 02:15:00,2333.470,2356.761,2333.470,2351.026,2345.478
2017-07-19 02:30:00,2351.049,2356.715,2329.946,2344.359,2345.691
2017-07-19 02:45:00,2344.361,2353.211,2340.448,2350.336,2347.781
2017-07-19 03:00:00,2350.337,2374.999,2350.336,2374.898,2364.567
2017-07-19 03:15:00,2370.775,2378.698,2366.850,2377.518,2371.282
2017-07-19 03:30:00,2377.517,2378.592,2367.225,2376.300,2375.000
2017-07-19 03:45:00,2367.228,2372.024,2355.258,2357.607,2359.714
2017-07-19 04:00:00,2357.607,2370.330,2355.258,2370.330,2359.057
2017-07-19 04:15:00,2368.640,2383.948,2367.800,2381.157,2374.631
2017-07-19 04:30:00,2381.157,2392.102,2378.104,2388.205,2387.961
2017-07-19 04:45:00,2388.205,2399.800,2387.927,2387.927,2393.665
2017-07-19 05:00:00,2387.928,2400.000,2378.114,2395.480,2393.978
2017-07-19 05:15:00,2395.480,2399.900,2385.089,2385.722,2389.866
2017-07-19 05:30:00,2385.200,2393.670,2385.080,2385.080,2386.511
2017-07-19 05:45:00,2385.080,2389.715,2374.101,2375.301,2381.460
2017-07-19 06:00:00,2375.301,2379.998,2362.318,2364.237,2372.727
2017-07-19 06:15:00,2364.237,2371.000,2347.660,2356.483,2361.093
2017-07-19 06:30:00,2352.100,2365.083,2352.000,2359.898,2358.472
2017-07-19 06:45:00,2363.041,2381.722,2356.419,2362.601,2373.327
2017-07-19 07:00:00,2366.003,2384.599,2362.602,2381.946,2374.842
2017-07-19 07:15:00,2381.946,2385.000,2370.671,2376.934,2380.925
2017-07-19 07:30:00,2376.934,2380.000,2362.455,2362.455,2374.817
2017-07-19 07:45:00,2362.455,2373.424,2361.196,2363.958,2367.556
2017-07-19 08:00:00,2363.958,2363.958,2328.002,2335.000,2340.123
2017-07-19 08:15:00,2335.000,2352.500,2334.401,2350.324,2343.729
2017-07-19 08:30:00,2349.100,2364.625,2349.100,2354.870,2356.728
2017-07-19 08:45:00,2349.600,2358.745,2344.364,2349.593,2351.084
2017-07-19 09:00:00,2349.593,2349.593,2333.101,2333.400,2341.304
2017-07-19 09:15:00,2333.400,2335.194,2315.000,2325.970,2324.081
2017-07-19 09:30:00,2320.500,2337.997,2320.500,2333.600,2329.570
2017-07-19 09:45:00,2333.499,2344.431,2324.010,2325.803,2335.413
2017-07-19 10:00:00,2324.011,2326.997,2301.569,2317.776,2312.835
2017-07-19 10:15:00,2317.776,2330.456,2300.800,2301.100,2314.467
2017-07-19 10:30:00,2301.300,2310.989,2288.000,2293.000,2297.321
2017-07-19 10:45:00,2293.000,2295.000,2284.994,2284.994,2291.206
2017-07-19 11:00:00,2284.999,2319.999,2284.999,2315.001,2299.758
2017-07-19 11:15:00,2315.001,2324.770,2304.981,2304.996,2316.637
2017-07-19 11:30:00,2304.997,2323.957,2304.997,2323.956,2314.772
2017-07-19 11:45:00,2323.956,2350.000,2323.956,2348.000,2337.475
2017-07-19 12:00:00,2348.000,2355.000,2338.000,2338.000,2348.560
2017-07-19 12:15:00,2338.101,2347.600,2332.100,2332.100,2339.894
2017-07-19 12:30:00,2330.457,2334.413,2310.820,2329.354,2319.090
2017-07-19 12:45:00,2329.303,2333.900,2312.400,2312.901,2321.266
2017-07-19 13:00:00,2316.872,2324.362,2310.000,2310.000,2317.618
2017-07-19 13:15:00,2310.000,2312.700,2269.258,2284.995,2297.190
2017-07-19 13:30:00,2284.995,2300.995,2274.999,2295.202,2285.623
2017-07-19 13:45:00,2295.100,2316.787,2290.100,2301.310,2305.511
2017-07-19 14:00:00,2301.310,2308.040,2287.586,2305.500,2296.008
2017-07-19 14:15:00,2305.699,2321.465,2305.699,2313.199,2315.499
2017-07-19 14:30:00,2313.199,2313.200,2287.587,2298.701,2297.319
2017-07-19 14:45:00,2299.999,2308.469,2280.000,2280.000,2297.028
2017-07-19 15:00:00,2290.800,2290.800,2266.962,2270.100,2275.676
2017-07-19 15:15:00,2269.985,2279.252,2265.060,2274.099,2272.955
2017-07-19 15:30:00,2274.099,2277.000,2274.099,2276.603,2276.765
2017-07-19 15:45:00,2276.974,2277.930,2274.099,2277.400,2276.360
2017-07-19 16:00:00,2279.254,2285.000,2275.000,2275.000,2278.770
2017-07-19 16:15:00,2275.000,2275.000,2256.000,2256.000,2260.008
2017-07-19 16:30:00,2256.000,2257.966,2233.804,2251.999,2253.372
2017-07-19 16:45:00,2250.000,2252.000,2221.000,2228.187,2231.081
2017-07-19 17:00:00,2228.187,2237.769,2214.800,2234.030,2226.316
2017-07-19 17:15:00,2234.030,2234.030,2212.484,2232.806,2225.253
2017-07-19 17:30:00,2232.806,2244.920,2229.378,2240.900,2237.569
2017-07-19 17:45:00,2240.900,2256.970,2229.378,2256.970,2243.133
2017-07-19 18:00:00,2257.129,2264.055,2244.701,2250.001,2256.400
2017-07-19 18:15:00,2250.001,2287.444,2246.306,2279.700,2266.910
2017-07-19 18:30:00,2278.000,2280.000,2263.538,2269.150,2272.299
2017-07-19 18:45:00,2263.702,2268.184,2262.000,2262.000,2262.293
2017-07-19 19:00:00,2262.000,2262.000,2243.971,2257.000,2251.114
2017-07-19 19:15:00,2257.900,2269.580,2257.900,2269.577,2264.137
2017-07-19 19:30:00,2269.577,2270.000,2253.570,2260.970,2261.741
2017-07-19 19:45:00,2260.970,2273.000,2253.492,2256.770,2258.806
2017-07-19 20:00:00,2256.770,2262.000,2253.492,2254.940,2256.911
2017-07-19 20:15:00,2254.940,2260.629,2242.000,2246.772,2250.971
2017-07-19 20:30:00,2253.826,2260.631,2243.302,2260.631,2253.254
2017-07-19 20:45:00,2260.608,2260.608,2243.339,2254.998,2253.228
2017-07-19 21:00:00,2254.998,2275.894,2254.640,2274.001,2267.764
2017-07-19 21:15:00,2274.000,2275.800,2270.106,2271.201,2272.758
2017-07-19 21:30:00,2271.202,2275.800,2270.106,2274.790,2273.174
2017-07-19 21:45:00,2274.790,2275.998,2270.200,2275.998,2274.190
2017-07-19 22:00:00,2273.301,2285.569,2273.301,2285.001,2280.902
2017-07-19 22:15:00,2285.001,2303.899,2285.000,2301.400,2294.187
2017-07-19 22:30:00,2301.700,2303.300,2289.951,2301.000,2300.347
2017-07-19 22:45:00,2301.000,2324.000,2300.610,2320.001,2318.000
2017-07-19 23:00:00,2316.700,2316.700,2301.000,2309.998,2307.929
2017-07-19 23:15:00,2309.544,2310.599,2299.001,2308.120,2303.121
2017-07-19 23:30:00,2301.101,2333.000,2301.101,2331.000,2316.061
2017-07-19 23:45:00,2330.000,2345.970,2322.909,2342.000,2332.404
2017-07-20 00:00:00,2337.760,2345.000,2333.447,2336.001,2339.589
2017-07-20 00:15:00,2337.100,2341.800,2331.841,2335.891,2336.211
2017-07-20 00:30:00,2335.891,2337.180,2332.100,2332.801,2335.646
2017-07-20 00:45:00,2332.801,2333.440,2330.401,2330.401,2331.665
2017-07-20 01:00:00,2330.400,2340.000,2327.301,2334.402,2332.424
2017-07-20 01:15:00,2334.402,2337.700,2330.400,2332.000,2334.873
2017-07-20 01:30:00,2332.000,2334.152,2325.971,2327.906,2328.222
2017-07-20 01:45:00,2327.912,2341.977,2327.912,2333.572,2337.104
2017-07-20 02:00:00,2333.572,2337.995,2331.298,2333.999,2332.954
2017-07-20 02:15:00,2333.999,2335.781,2331.758,2332.315,2332.729
2017-07-20 02:30:00,2332.315,2344.900,2332.315,2344.900,2336.073
2017-07-20 02:45:00,2344.900,2349.900,2339.479,2346.245,2344.839
2017-07-20 03:00:00,2348.361,2356.530,2348.361,2354.829,2353.736
2017-07-20 03:15:00,2354.829,2362.999,2350.665,2351.400,2353.714
2017-07-20 03:30:00,2351.400,2356.600,2343.500,2343.500,2346.999
2017-07-20 03:45:00,2343.500,2343.508,2325.500,2325.500,2333.171
2017-07-20 04:00:00,2325.001,2328.100,2319.534,2322.942,2324.051
2017-07-20 04:15:00,2324.481,2325.998,2312.001,2312.001,2320.379
2017-07-20 04:30:00,2313.800,2319.000,2300.013,2319.000,2310.541
2017-07-20 04:45:00,2314.999,2324.250,2314.999,2324.123,2323.382
2017-07-20 05:00:00,2323.554,2337.030,2319.500,2325.580,2328.893
2017-07-20 05:15:00,2325.580,2331.097,2324.875,2325.000,2326.682
2017-07-20 05:30:00,2326.000,2330.000,2321.800,2325.718,2327.205
2017-07-20 05:45:00,2325.718,2343.907,2323.200,2332.208,2333.791
2017-07-20 06:00:00,2332.208,2342.300,2318.611,2320.000,2331.631
2017-07-20 06:15:00,2320.000,2321.903,2314.302,2317.491,2318.376
2017-07-20 06:30:00,2317.491,2326.596,2317.490,2325.220,2321.313
2017-07-20 06:45:00,2325.230,2333.000,2321.301,2330.100,2328.731
2017-07-20 07:00:00,2330.101,2340.000,2330.101,2340.000,2334.979
2017-07-20 07:15:00,2339.800,2350.000,2339.800,2343.300,2344.388
2017-07-20 07:30:00,2343.892,2350.000,2343.201,2346.002,2347.478
2017-07-20 07:45:00,2346.000,2346.740,2335.411,2343.427,2341.983
2017-07-20 08:00:00,2343.420,2359.000,2343.248,2359.000,2348.565
2017-07-20 08:15:00,2359.000,2387.482,2353.129,2386.989,2364.371
2017-07-20 08:30:00,2386.987,2485.829,2386.987,2480.000,2426.271
2017-07-20 08:45:00,2477.000,2490.000,2439.368,2472.000,2469.569
2017-07-20 09:00:00,2472.000,2505.457,2463.878,2505.457,2481.658
2017-07-20 09:15:00,2505.378,2582.031,2505.378,2535.008,2545.614
2017-07-20 09:30:00,2535.000,2574.528,2530.927,2540.049,2552.498
2017-07-20 09:45:00,2540.010,2553.381,2520.001,2520.001,2532.554
2017-07-20 10:00:00,2522.565,2542.000,2520.002,2532.000,2528.703
2017-07-20 10:15:00,2527.000,2547.337,2526.100,2530.201,2536.159
2017-07-20 10:30:00,2530.201,2599.127,2527.000,2595.010,2561.353
2017-07-20 10:45:00,2595.010,2598.000,2574.060,2594.100,2586.377
2017-07-20 11:00:00,2594.100,2655.118,2594.100,2625.002,2627.530
2017-07-20 11:15:00,2631.980,2635.433,2590.000,2605.000,2611.657
2017-07-20 11:30:00,2605.000,2617.262,2599.100,2599.100,2610.287
2017-07-20 11:45:00,2599.100,2600.000,2579.039,2581.001,2586.589
2017-07-20 12:00:00,2581.001,2625.000,2581.001,2625.000,2600.459
2017-07-20 12:15:00,2625.000,2660.255,2620.000,2639.348,2645.397
2017-07-20 12:30:00,2639.320,2658.099,2632.743,2641.305,2647.540
2017-07-20 12:45:00,2641.400,2650.000,2626.000,2632.200,2633.040
2017-07-20 13:00:00,2634.999,2655.210,2621.509,2640.100,2633.819
2017-07-20 13:15:00,2639.250,2670.000,2625.000,2665.100,2655.137
2017-07-20 13:30:00,2668.999,2669.000,2651.101,2667.999,2663.311
2017-07-20 13:45:00,2667.999,2667.999,2621.999,2621.999,2651.477
2017-07-20 14:00:00,2621.999,2650.467,2610.000,2630.000,2618.044
2017-07-20 14:15:00,2629.999,2629.999,2601.006,2623.000,2610.319
2017-07-20 14:30:00,2623.000,2630.000,2585.938,2608.956,2605.467
2017-07-20 14:45:00,2610.000,2615.002,2587.650,2602.000,2602.650
2017-07-20 15:00:00,2602.000,2613.980,2579.200,2579.200,2594.949
2017-07-20 15:15:00,2579.200,2595.612,2555.000,2595.612,2570.160
2017-07-20 15:30:00,2595.612,2605.000,2584.778,2600.101,2594.622
2017-07-20 15:45:00,2600.690,2656.385,2600.690,2648.544,2639.679
2017-07-20 16:00:00,2653.848,2673.846,2646.001,2667.103,2667.834
2017-07-20 16:15:00,2667.089,2670.000,2650.000,2650.000,2655.568
2017-07-20 16:30:00,2650.000,2655.999,2636.002,2651.000,2648.526
2017-07-20 16:45:00,2644.000,2656.000,2644.000,2650.990,2645.950
2017-07-20 17:00:00,2650.990,2670.000,2649.004,2670.000,2656.219
2017-07-20 17:15:00,2670.000,2725.228,2668.000,2711.999,2693.610
2017-07-20 17:30:00,2724.996,2724.997,2700.133,2720.000,2717.632
2017-07-20 17:45:00,2720.000,2734.000,2714.020,2734.000,2721.053
2017-07-20 18:00:00,2734.000,2750.003,2729.777,2750.002,2744.943
2017-07-20 18:15:00,2750.003,2775.000,2750.000,2773.000,2758.372
2017-07-20 18:30:00,2773.000,2775.000,2750.000,2765.000,2754.212
2017-07-20 18:45:00,2764.999,2764.999,2734.552,2745.000,2753.088
2017-07-20 19:00:00,2745.000,2775.000,2745.000,2766.864,2767.403
2017-07-20 19:15:00,2766.865,2790.000,2766.865,2785.000,2784.299
2017-07-20 19:30:00,2786.569,2790.000,2782.000,2788.000,2785.467
2017-07-20 19:45:00,2788.000,2835.001,2785.002,2835.000,2797.906
2017-07-20 20:00:00,2835.000,2910.924,2835.000,2910.924,2868.567
2017-07-20 20:15:00,2910.925,2934.440,2757.876,2823.660,2844.728
2017-07-20 20:30:00,2823.661,2841.992,2760.009,2820.000,2800.717
2017-07-20 20:45:00,2818.763,2855.000,2800.000,2854.882,2823.519
2017-07-20 21:00:00,2854.882,2870.000,2786.001,2820.201,2820.735
2017-07-20 21:15:00,2820.000,2824.567,2718.200,2750.000,2770.227
2017-07-20 21:30:00,2750.000,2768.476,2701.667,2768.476,2722.923
2017-07-20 21:45:00,2765.668,2769.001,2742.324,2763.300,2755.078
2017-07-20 22:00:00,2762.990,2820.341,2752.000,2816.000,2793.400
2017-07-20 22:15:00,2816.000,2816.000,2761.618,2786.990,2782.663
2017-07-20 22:30:00,2777.594,2798.000,2765.000,2774.644,2776.858
2017-07-20 22:45:00,2777.573,2826.998,2774.700,2826.900,2793.471
2017-07-20 23:00:00,2826.900,2826.900,2783.906,2788.300,2801.160
2017-07-20 23:15:00,2785.555,2798.599,2721.300,2721.300,2744.636
2017-07-20 23:30:00,2724.699,2759.600,2720.001,2733.194,2734.584
2017-07-20 23:45:00,2730.000,2739.945,2720.000,2727.501,2726.313
2017-07-21 00:00:00,2727.502,2731.590,2684.949,2693.399,2705.428
2017-07-21 00:15:00,2693.628,2695.410,2671.191,2680.000,2685.587
2017-07-21 00:30:00,2675.303,2691.999,2673.000,2673.000,2683.907
2017-07-21 00:45:00,2671.595,2747.220,2671.190,2727.800,2708.919
2017-07-21 01:00:00,2745.000,2750.000,2723.974,2725.000,2740.116
2017-07-21 01:15:00,2725.000,2730.999,2687.022,2725.653,2714.433
2017-07-21 01:30:00,2721.702,2750.000,2700.000,2748.593,2713.118
2017-07-21 01:45:00,2748.593,2787.400,2748.593,2783.000,2772.371
2017-07-21 02:00:00,2780.000,2782.999,2760.200,2765.999,2767.979
2017-07-21 02:15:00,2765.500,2765.500,2743.500,2746.750,2755.731
2017-07-21 02:30:00,2740.003,2794.999,2740.003,2790.614,2764.067
2017-07-21 02:45:00,2790.614,2815.000,2790.614,2804.970,2801.585
2017-07-21 03:00:00,2809.000,2814.889,2786.528,2786.773,2804.104
2017-07-21 03:15:00,2786.606,2809.872,2786.530,2806.000,2798.832
2017-07-21 03:30:00,2803.996,2803.996,2767.239,2767.239,2784.699
2017-07-21 03:45:00,2768.090,2785.000,2749.999,2772.800,2757.159
2017-07-21 04:00:00,2772.800,2780.000,2750.395,2750.395,2762.126
2017-07-21 04:15:00,2750.395,2773.298,2735.230,2773.298,2748.289
2017-07-21 04:30:00,2762.902,2773.000,2749.777,2771.300,2758.199
2017-07-21 04:45:00,2768.474,2778.942,2768.474,2771.001,2770.896
2017-07-21 05:00:00,2774.000,2774.000,2757.835,2762.249,2767.055
2017-07-21 05:15:00,2762.249,2762.249,2743.720,2744.101,2749.106
2017-07-21 05:30:00,2744.273,2744.273,2715.100,2715.100,2728.357
2017-07-21 05:45:00,2714.106,2719.099,2701.000,2710.100,2711.969
2017-07-21 06:00:00,2714.789,2747.000,2710.400,2732.600,2727.693
2017-07-21 06:15:00,2732.600,2753.669,2732.600,2753.201,2742.237
2017-07-21 06:30:00,2753.201,2765.466,2745.430,2745.431,2753.807
2017-07-21 06:45:00,2745.431,2751.680,2745.430,2746.708,2747.697
2017-07-21 07:00:00,2746.808,2749.087,2730.000,2739.496,2739.316
2017-07-21 07:15:00,2730.878,2745.429,2730.000,2736.143,2737.608
2017-07-21 07:30:00,2736.188,2743.746,2707.489,2707.490,2721.081
2017-07-21 07:45:00,2707.489,2709.100,2702.443,2702.443,2706.523
2017-07-21 08:00:00,2702.443,2702.443,2692.002,2695.000,2698.867
2017-07-21 08:15:00,2695.000,2747.581,2692.002,2745.133,2725.673
2017-07-21 08:30:00,2740.003,2746.581,2725.099,2734.000,2736.635
2017-07-21 08:45:00,2734.001,2766.575,2734.000,2766.575,2753.413
2017-07-21 09:00:00,2766.575,2782.820,2760.100,2770.960,2771.627
2017-07-21 09:15:00,2770.960,2779.528,2760.101,2760.101,2770.662
2017-07-21 09:30:00,2760.101,2767.197,2754.547,2759.000,2756.480
2017-07-21 09:45:00,2759.000,2790.000,2758.477,2790.000,2778.429
2017-07-21 10:00:00,2790.000,2800.000,2780.831,2784.999,2791.250
2017-07-21 10:15:00,2784.999,2794.997,2771.179,2781.997,2781.505
2017-07-21 10:30:00,2780.038,2781.995,2770.052,2773.779,2774.480
2017-07-21 10:45:00,2772.997,2772.997,2750.000,2760.434,2760.636
2017-07-21 11:00:00,2760.434,2778.000,2753.113,2753.116,2766.545
2017-07-21 11:15:00,2758.205,2761.327,2744.988,2744.988,2748.693
2017-07-21 11:30:00,2744.988,2756.000,2740.000,2756.000,2748.405
2017-07-21 11:45:00,2751.100,2756.000,2748.180,2748.234,2750.618
2017-07-21 12:00:00,2750.159,2756.000,2748.000,2754.529,2754.449
2017-07-21 12:15:00,2754.529,2756.000,2739.911,2739.940,2746.135
2017-07-21 12:30:00,2739.880,2740.000,2723.356,2734.000,2733.059
2017-07-21 12:45:00,2729.000,2734.599,2716.309,2717.700,2726.190
2017-07-21 13:00:00,2717.700,2731.000,2713.100,2730.600,2725.644
2017-07-21 13:15:00,2730.600,2740.000,2720.083,2732.693,2729.906
2017-07-21 13:30:00,2735.150,2746.000,2715.010,2730.218,2735.149
2017-07-21 13:45:00,2723.597,2732.000,2720.000,2727.000,2728.121
2017-07-21 14:00:00,2723.200,2726.644,2680.000,2680.000,2701.593
2017-07-21 14:15:00,2680.000,2698.599,2672.500,2688.002,2685.785
2017-07-21 14:30:00,2689.803,2722.400,2689.803,2708.591,2705.514
2017-07-21 14:45:00,2708.591,2708.591,2677.951,2679.997,2695.741
2017-07-21 15:00:00,2678.000,2694.709,2674.130,2690.000,2682.568
2017-07-21 15:15:00,2688.000,2711.279,2685.645,2702.477,2699.062
2017-07-21 15:30:00,2702.477,2712.000,2700.000,2705.735,2703.636
2017-07-21 15:45:00,2705.735,2705.763,2672.000,2672.000,2678.576
2017-07-21 16:00:00,2672.000,2672.000,2630.000,2638.000,2657.641
2017-07-21 16:15:00,2639.000,2644.691,2616.569,2616.569,2632.965
2017-07-21 16:30:00,2616.800,2642.694,2616.569,2639.500,2629.097
2017-07-21 16:45:00,2640.100,2649.999,2620.000,2625.000,2637.343
2017-07-21 17:00:00,2625.865,2627.021,2615.300,2625.110,2618.018
2017-07-21 17:15:00,2624.994,2641.838,2615.300,2641.838,2630.471
2017-07-21 17:30:00,2641.838,2641.949,2617.040,2641.949,2630.699
2017-07-21 17:45:00,2641.949,2649.999,2636.399,2640.100,2644.481
2017-07-21 18:00:00,2640.100,2648.336,2624.500,2628.695,2639.661
2017-07-21 18:15:00,2628.698,2648.355,2624.757,2648.000,2640.785
2017-07-21 18:30:00,2647.999,2651.000,2624.797,2627.998,2640.532
